3.238341968911916807e-02 1.036269430051813406e-01 2.202072538860103401e-01 4.533678756476683391e-01 5.246113989637305464e-01 7.189119170984455964e-01 6.541450777202072464e-01 4.727979274611398552e-01 2.590673575129533446e-01
1.036269430051813406e-01 2.202072538860103401e-01 4.533678756476683391e-01 5.246113989637305464e-01 7.189119170984455964e-01 6.541450777202072464e-01 4.727979274611398552e-01 2.590673575129533446e-01 1.295336787564766723e-01
2.202072538860103401e-01 4.533678756476683391e-01 5.246113989637305464e-01 7.189119170984455964e-01 6.541450777202072464e-01 4.727979274611398552e-01 2.590673575129533446e-01 1.295336787564766723e-01 1.036269430051813406e-01
4.533678756476683391e-01 5.246113989637305464e-01 7.189119170984455964e-01 6.541450777202072464e-01 4.727979274611398552e-01 2.590673575129533446e-01 1.295336787564766723e-01 1.036269430051813406e-01 3.238341968911916807e-02
5.246113989637305464e-01 7.189119170984455964e-01 6.541450777202072464e-01 4.727979274611398552e-01 2.590673575129533446e-01 1.295336787564766723e-01 1.036269430051813406e-01 3.238341968911916807e-02 7.124352331606216560e-02
7.189119170984455964e-01 6.541450777202072464e-01 4.727979274611398552e-01 2.590673575129533446e-01 1.295336787564766723e-01 1.036269430051813406e-01 3.238341968911916807e-02 7.124352331606216560e-02 1.424870466321243312e-01
6.541450777202072464e-01 4.727979274611398552e-01 2.590673575129533446e-01 1.295336787564766723e-01 1.036269430051813406e-01 3.238341968911916807e-02 7.124352331606216560e-02 1.424870466321243312e-01 2.590673575129533446e-01
4.727979274611398552e-01 2.590673575129533446e-01 1.295336787564766723e-01 1.036269430051813406e-01 3.238341968911916807e-02 7.124352331606216560e-02 1.424870466321243312e-01 2.590673575129533446e-01 3.886010362694300446e-01
2.590673575129533446e-01 1.295336787564766723e-01 1.036269430051813406e-01 3.238341968911916807e-02 7.124352331606216560e-02 1.424870466321243312e-01 2.590673575129533446e-01 3.886010362694300446e-01 5.239637305699481606e-01
1.295336787564766723e-01 1.036269430051813406e-01 3.238341968911916807e-02 7.124352331606216560e-02 1.424870466321243312e-01 2.590673575129533446e-01 3.886010362694300446e-01 5.239637305699481606e-01 5.401554404145078037e-01
1.036269430051813406e-01 3.238341968911916807e-02 7.124352331606216560e-02 1.424870466321243312e-01 2.590673575129533446e-01 3.886010362694300446e-01 5.239637305699481606e-01 5.401554404145078037e-01 3.089378238341968785e-01
3.238341968911916807e-02 7.124352331606216560e-02 1.424870466321243312e-01 2.590673575129533446e-01 3.886010362694300446e-01 5.239637305699481606e-01 5.401554404145078037e-01 3.089378238341968785e-01 3.095854922279792643e-01
7.124352331606216560e-02 1.424870466321243312e-01 2.590673575129533446e-01 3.886010362694300446e-01 5.239637305699481606e-01 5.401554404145078037e-01 3.089378238341968785e-01 3.095854922279792643e-01 1.988341968911916946e-01
1.424870466321243312e-01 2.590673575129533446e-01 3.886010362694300446e-01 5.239637305699481606e-01 5.401554404145078037e-01 3.089378238341968785e-01 3.095854922279792643e-01 1.988341968911916946e-01 7.901554404145076649e-02
2.590673575129533446e-01 3.886010362694300446e-01 5.239637305699481606e-01 5.401554404145078037e-01 3.089378238341968785e-01 3.095854922279792643e-01 1.988341968911916946e-01 7.901554404145076649e-02 6.217616580310880020e-02
3.886010362694300446e-01 5.239637305699481606e-01 5.401554404145078037e-01 3.089378238341968785e-01 3.095854922279792643e-01 1.988341968911916946e-01 7.901554404145076649e-02 6.217616580310880020e-02 6.606217616580309371e-02
5.239637305699481606e-01 5.401554404145078037e-01 3.089378238341968785e-01 3.095854922279792643e-01 1.988341968911916946e-01 7.901554404145076649e-02 6.217616580310880020e-02 6.606217616580309371e-02 2.098445595854921963e-01
5.401554404145078037e-01 3.089378238341968785e-01 3.095854922279792643e-01 1.988341968911916946e-01 7.901554404145076649e-02 6.217616580310880020e-02 6.606217616580309371e-02 2.098445595854921963e-01 3.082901554404144928e-01
3.089378238341968785e-01 3.095854922279792643e-01 1.988341968911916946e-01 7.901554404145076649e-02 6.217616580310880020e-02 6.606217616580309371e-02 2.098445595854921963e-01 3.082901554404144928e-01 3.497409326424870124e-01
3.095854922279792643e-01 1.988341968911916946e-01 7.901554404145076649e-02 6.217616580310880020e-02 6.606217616580309371e-02 2.098445595854921963e-01 3.082901554404144928e-01 3.497409326424870124e-01 4.073834196891191195e-01
1.988341968911916946e-01 7.901554404145076649e-02 6.217616580310880020e-02 6.606217616580309371e-02 2.098445595854921963e-01 3.082901554404144928e-01 3.497409326424870124e-01 4.073834196891191195e-01 5.563471502590673357e-01
7.901554404145076649e-02 6.217616580310880020e-02 6.606217616580309371e-02 2.098445595854921963e-01 3.082901554404144928e-01 3.497409326424870124e-01 4.073834196891191195e-01 5.563471502590673357e-01 3.963730569948186733e-01
6.217616580310880020e-02 6.606217616580309371e-02 2.098445595854921963e-01 3.082901554404144928e-01 3.497409326424870124e-01 4.073834196891191195e-01 5.563471502590673357e-01 3.963730569948186733e-01 2.920984455958549053e-01
6.606217616580309371e-02 2.098445595854921963e-01 3.082901554404144928e-01 3.497409326424870124e-01 4.073834196891191195e-01 5.563471502590673357e-01 3.963730569948186733e-01 2.920984455958549053e-01 2.357512953367875419e-01
2.098445595854921963e-01 3.082901554404144928e-01 3.497409326424870124e-01 4.073834196891191195e-01 5.563471502590673357e-01 3.963730569948186733e-01 2.920984455958549053e-01 2.357512953367875419e-01 1.353626943005181160e-01
3.082901554404144928e-01 3.497409326424870124e-01 4.073834196891191195e-01 5.563471502590673357e-01 3.963730569948186733e-01 2.920984455958549053e-01 2.357512953367875419e-01 1.353626943005181160e-01 7.383419689119170848e-02
3.497409326424870124e-01 4.073834196891191195e-01 5.563471502590673357e-01 3.963730569948186733e-01 2.920984455958549053e-01 2.357512953367875419e-01 1.353626943005181160e-01 7.383419689119170848e-02 2.448186528497408865e-01
4.073834196891191195e-01 5.563471502590673357e-01 3.963730569948186733e-01 2.920984455958549053e-01 2.357512953367875419e-01 1.353626943005181160e-01 7.383419689119170848e-02 2.448186528497408865e-01 4.520725388601035677e-01
5.563471502590673357e-01 3.963730569948186733e-01 2.920984455958549053e-01 2.357512953367875419e-01 1.353626943005181160e-01 7.383419689119170848e-02 2.448186528497408865e-01 4.520725388601035677e-01 6.871761658031086961e-01
3.963730569948186733e-01 2.920984455958549053e-01 2.357512953367875419e-01 1.353626943005181160e-01 7.383419689119170848e-02 2.448186528497408865e-01 4.520725388601035677e-01 6.871761658031086961e-01 6.528497409326424750e-01
2.920984455958549053e-01 2.357512953367875419e-01 1.353626943005181160e-01 7.383419689119170848e-02 2.448186528497408865e-01 4.520725388601035677e-01 6.871761658031086961e-01 6.528497409326424750e-01 5.284974093264247497e-01
2.357512953367875419e-01 1.353626943005181160e-01 7.383419689119170848e-02 2.448186528497408865e-01 4.520725388601035677e-01 6.871761658031086961e-01 6.528497409326424750e-01 5.284974093264247497e-01 4.306994818652849499e-01
1.353626943005181160e-01 7.383419689119170848e-02 2.448186528497408865e-01 4.520725388601035677e-01 6.871761658031086961e-01 6.528497409326424750e-01 5.284974093264247497e-01 4.306994818652849499e-01 2.253886010362693981e-01
7.383419689119170848e-02 2.448186528497408865e-01 4.520725388601035677e-01 6.871761658031086961e-01 6.528497409326424750e-01 5.284974093264247497e-01 4.306994818652849499e-01 2.253886010362693981e-01 1.981865284974093366e-01
2.448186528497408865e-01 4.520725388601035677e-01 6.871761658031086961e-01 6.528497409326424750e-01 5.284974093264247497e-01 4.306994818652849499e-01 2.253886010362693981e-01 1.981865284974093366e-01 4.533678756476683391e-02
4.520725388601035677e-01 6.871761658031086961e-01 6.528497409326424750e-01 5.284974093264247497e-01 4.306994818652849499e-01 2.253886010362693981e-01 1.981865284974093366e-01 4.533678756476683391e-02 1.282383419689119008e-01
6.871761658031086961e-01 6.528497409326424750e-01 5.284974093264247497e-01 4.306994818652849499e-01 2.253886010362693981e-01 1.981865284974093366e-01 4.533678756476683391e-02 1.282383419689119008e-01 5.990932642487045712e-01
6.528497409326424750e-01 5.284974093264247497e-01 4.306994818652849499e-01 2.253886010362693981e-01 1.981865284974093366e-01 4.533678756476683391e-02 1.282383419689119008e-01 5.990932642487045712e-01 1.000000000000000000e+00
5.284974093264247497e-01 4.306994818652849499e-01 2.253886010362693981e-01 1.981865284974093366e-01 4.533678756476683391e-02 1.282383419689119008e-01 5.990932642487045712e-01 1.000000000000000000e+00 8.154145077720207357e-01
4.306994818652849499e-01 2.253886010362693981e-01 1.981865284974093366e-01 4.533678756476683391e-02 1.282383419689119008e-01 5.990932642487045712e-01 1.000000000000000000e+00 8.154145077720207357e-01 5.492227979274610927e-01
2.253886010362693981e-01 1.981865284974093366e-01 4.533678756476683391e-02 1.282383419689119008e-01 5.990932642487045712e-01 1.000000000000000000e+00 8.154145077720207357e-01 5.492227979274610927e-01 4.410621761658030660e-01
1.981865284974093366e-01 4.533678756476683391e-02 1.282383419689119008e-01 5.990932642487045712e-01 1.000000000000000000e+00 8.154145077720207357e-01 5.492227979274610927e-01 4.410621761658030660e-01 2.493523316062176143e-01
4.533678756476683391e-02 1.282383419689119008e-01 5.990932642487045712e-01 1.000000000000000000e+00 8.154145077720207357e-01 5.492227979274610927e-01 4.410621761658030660e-01 2.493523316062176143e-01 1.476683937823834170e-01
1.282383419689119008e-01 5.990932642487045712e-01 1.000000000000000000e+00 8.154145077720207357e-01 5.492227979274610927e-01 4.410621761658030660e-01 2.493523316062176143e-01 1.476683937823834170e-01 6.606217616580309371e-02
5.990932642487045712e-01 1.000000000000000000e+00 8.154145077720207357e-01 5.492227979274610927e-01 4.410621761658030660e-01 2.493523316062176143e-01 1.476683937823834170e-01 6.606217616580309371e-02 1.560880829015544036e-01
1.000000000000000000e+00 8.154145077720207357e-01 5.492227979274610927e-01 4.410621761658030660e-01 2.493523316062176143e-01 1.476683937823834170e-01 6.606217616580309371e-02 1.560880829015544036e-01 5.369170984455958751e-01
8.154145077720207357e-01 5.492227979274610927e-01 4.410621761658030660e-01 2.493523316062176143e-01 1.476683937823834170e-01 6.606217616580309371e-02 1.560880829015544036e-01 5.369170984455958751e-01 8.549222797927460427e-01
5.492227979274610927e-01 4.410621761658030660e-01 2.493523316062176143e-01 1.476683937823834170e-01 6.606217616580309371e-02 1.560880829015544036e-01 5.369170984455958751e-01 8.549222797927460427e-01 8.477979274611399108e-01
4.410621761658030660e-01 2.493523316062176143e-01 1.476683937823834170e-01 6.606217616580309371e-02 1.560880829015544036e-01 5.369170984455958751e-01 8.549222797927460427e-01 8.477979274611399108e-01 7.648963730569947606e-01
2.493523316062176143e-01 1.476683937823834170e-01 6.606217616580309371e-02 1.560880829015544036e-01 5.369170984455958751e-01 8.549222797927460427e-01 8.477979274611399108e-01 7.648963730569947606e-01 5.822538860103626535e-01
1.476683937823834170e-01 6.606217616580309371e-02 1.560880829015544036e-01 5.369170984455958751e-01 8.549222797927460427e-01 8.477979274611399108e-01 7.648963730569947606e-01 5.822538860103626535e-01 4.313471502590672801e-01
6.606217616580309371e-02 1.560880829015544036e-01 5.369170984455958751e-01 8.549222797927460427e-01 8.477979274611399108e-01 7.648963730569947606e-01 5.822538860103626535e-01 4.313471502590672801e-01 3.886010362694300446e-01
1.560880829015544036e-01 5.369170984455958751e-01 8.549222797927460427e-01 8.477979274611399108e-01 7.648963730569947606e-01 5.822538860103626535e-01 4.313471502590672801e-01 3.886010362694300446e-01 3.037564766839377928e-01
5.369170984455958751e-01 8.549222797927460427e-01 8.477979274611399108e-01 7.648963730569947606e-01 5.822538860103626535e-01 4.313471502590672801e-01 3.886010362694300446e-01 3.037564766839377928e-01 2.655440414507772018e-01
8.549222797927460427e-01 8.477979274611399108e-01 7.648963730569947606e-01 5.822538860103626535e-01 4.313471502590672801e-01 3.886010362694300446e-01 3.037564766839377928e-01 2.655440414507772018e-01 1.379533678756476589e-01
8.477979274611399108e-01 7.648963730569947606e-01 5.822538860103626535e-01 4.313471502590672801e-01 3.886010362694300446e-01 3.037564766839377928e-01 2.655440414507772018e-01 1.379533678756476589e-01 1.036269430051813406e-01
7.648963730569947606e-01 5.822538860103626535e-01 4.313471502590672801e-01 3.886010362694300446e-01 3.037564766839377928e-01 2.655440414507772018e-01 1.379533678756476589e-01 1.036269430051813406e-01 4.145077720207254041e-02
5.822538860103626535e-01 4.313471502590672801e-01 3.886010362694300446e-01 3.037564766839377928e-01 2.655440414507772018e-01 1.379533678756476589e-01 1.036269430051813406e-01 4.145077720207254041e-02 2.655440414507771740e-02
4.313471502590672801e-01 3.886010362694300446e-01 3.037564766839377928e-01 2.655440414507772018e-01 1.379533678756476589e-01 1.036269430051813406e-01 4.145077720207254041e-02 2.655440414507771740e-02 4.404145077720206941e-02
3.886010362694300446e-01 3.037564766839377928e-01 2.655440414507772018e-01 1.379533678756476589e-01 1.036269430051813406e-01 4.145077720207254041e-02 2.655440414507771740e-02 4.404145077720206941e-02 9.391191709844559643e-02
3.037564766839377928e-01 2.655440414507772018e-01 1.379533678756476589e-01 1.036269430051813406e-01 4.145077720207254041e-02 2.655440414507771740e-02 4.404145077720206941e-02 9.391191709844559643e-02 2.202072538860103401e-01
2.655440414507772018e-01 1.379533678756476589e-01 1.036269430051813406e-01 4.145077720207254041e-02 2.655440414507771740e-02 4.404145077720206941e-02 9.391191709844559643e-02 2.202072538860103401e-01 2.914507772020725196e-01
1.379533678756476589e-01 1.036269430051813406e-01 4.145077720207254041e-02 2.655440414507771740e-02 4.404145077720206941e-02 9.391191709844559643e-02 2.202072538860103401e-01 2.914507772020725196e-01 2.791450777202072464e-01
1.036269430051813406e-01 4.145077720207254041e-02 2.655440414507771740e-02 4.404145077720206941e-02 9.391191709844559643e-02 2.202072538860103401e-01 2.914507772020725196e-01 2.791450777202072464e-01 3.076424870466321071e-01
4.145077720207254041e-02 2.655440414507771740e-02 4.404145077720206941e-02 9.391191709844559643e-02 2.202072538860103401e-01 2.914507772020725196e-01 2.791450777202072464e-01 3.076424870466321071e-01 2.733160621761658304e-01
2.655440414507771740e-02 4.404145077720206941e-02 9.391191709844559643e-02 2.202072538860103401e-01 2.914507772020725196e-01 2.791450777202072464e-01 3.076424870466321071e-01 2.733160621761658304e-01 1.819948186528497491e-01
4.404145077720206941e-02 9.391191709844559643e-02 2.202072538860103401e-01 2.914507772020725196e-01 2.791450777202072464e-01 3.076424870466321071e-01 2.733160621761658304e-01 1.819948186528497491e-01 6.541450777202072187e-02
9.391191709844559643e-02 2.202072538860103401e-01 2.914507772020725196e-01 2.791450777202072464e-01 3.076424870466321071e-01 2.733160621761658304e-01 1.819948186528497491e-01 6.541450777202072187e-02 5.246113989637304909e-02
2.202072538860103401e-01 2.914507772020725196e-01 2.791450777202072464e-01 3.076424870466321071e-01 2.733160621761658304e-01 1.819948186528497491e-01 6.541450777202072187e-02 5.246113989637304909e-02 1.619170984455958404e-02
2.914507772020725196e-01 2.791450777202072464e-01 3.076424870466321071e-01 2.733160621761658304e-01 1.819948186528497491e-01 6.541450777202072187e-02 5.246113989637304909e-02 1.619170984455958404e-02 0.000000000000000000e+00
2.791450777202072464e-01 3.076424870466321071e-01 2.733160621761658304e-01 1.819948186528497491e-01 6.541450777202072187e-02 5.246113989637304909e-02 1.619170984455958404e-02 0.000000000000000000e+00 9.067357512953367130e-03
3.076424870466321071e-01 2.733160621761658304e-01 1.819948186528497491e-01 6.541450777202072187e-02 5.246113989637304909e-02 1.619170984455958404e-02 0.000000000000000000e+00 9.067357512953367130e-03 3.238341968911916807e-02
2.733160621761658304e-01 1.819948186528497491e-01 6.541450777202072187e-02 5.246113989637304909e-02 1.619170984455958404e-02 0.000000000000000000e+00 9.067357512953367130e-03 3.238341968911916807e-02 7.901554404145076649e-02
1.819948186528497491e-01 6.541450777202072187e-02 5.246113989637304909e-02 1.619170984455958404e-02 0.000000000000000000e+00 9.067357512953367130e-03 3.238341968911916807e-02 7.901554404145076649e-02 9.002590673575129598e-02
6.541450777202072187e-02 5.246113989637304909e-02 1.619170984455958404e-02 0.000000000000000000e+00 9.067357512953367130e-03 3.238341968911916807e-02 7.901554404145076649e-02 9.002590673575129598e-02 2.292746113989637124e-01
5.246113989637304909e-02 1.619170984455958404e-02 0.000000000000000000e+00 9.067357512953367130e-03 3.238341968911916807e-02 7.901554404145076649e-02 9.002590673575129598e-02 2.292746113989637124e-01 2.966321243523315498e-01
1.619170984455958404e-02 0.000000000000000000e+00 9.067357512953367130e-03 3.238341968911916807e-02 7.901554404145076649e-02 9.002590673575129598e-02 2.292746113989637124e-01 2.966321243523315498e-01 2.661917098445595875e-01
0.000000000000000000e+00 9.067357512953367130e-03 3.238341968911916807e-02 7.901554404145076649e-02 9.002590673575129598e-02 2.292746113989637124e-01 2.966321243523315498e-01 2.661917098445595875e-01 1.949481865284974080e-01
9.067357512953367130e-03 3.238341968911916807e-02 7.901554404145076649e-02 9.002590673575129598e-02 2.292746113989637124e-01 2.966321243523315498e-01 2.661917098445595875e-01 1.949481865284974080e-01 1.547927461139896321e-01
3.238341968911916807e-02 7.901554404145076649e-02 9.002590673575129598e-02 2.292746113989637124e-01 2.966321243523315498e-01 2.661917098445595875e-01 1.949481865284974080e-01 1.547927461139896321e-01 1.010362694300518116e-01
7.901554404145076649e-02 9.002590673575129598e-02 2.292746113989637124e-01 2.966321243523315498e-01 2.661917098445595875e-01 1.949481865284974080e-01 1.547927461139896321e-01 1.010362694300518116e-01 4.274611398963729797e-02
9.002590673575129598e-02 2.292746113989637124e-01 2.966321243523315498e-01 2.661917098445595875e-01 1.949481865284974080e-01 1.547927461139896321e-01 1.010362694300518116e-01 4.274611398963729797e-02 2.590673575129533515e-02
2.292746113989637124e-01 2.966321243523315498e-01 2.661917098445595875e-01 1.949481865284974080e-01 1.547927461139896321e-01 1.010362694300518116e-01 4.274611398963729797e-02 2.590673575129533515e-02 1.165803108808290134e-02
2.966321243523315498e-01 2.661917098445595875e-01 1.949481865284974080e-01 1.547927461139896321e-01 1.010362694300518116e-01 4.274611398963729797e-02 2.590673575129533515e-02 1.165803108808290134e-02 5.505181347150258503e-02
2.661917098445595875e-01 1.949481865284974080e-01 1.547927461139896321e-01 1.010362694300518116e-01 4.274611398963729797e-02 2.590673575129533515e-02 1.165803108808290134e-02 5.505181347150258503e-02 1.075129533678756549e-01
1.949481865284974080e-01 1.547927461139896321e-01 1.010362694300518116e-01 4.274611398963729797e-02 2.590673575129533515e-02 1.165803108808290134e-02 5.505181347150258503e-02 1.075129533678756549e-01 2.351036269430051562e-01
1.547927461139896321e-01 1.010362694300518116e-01 4.274611398963729797e-02 2.590673575129533515e-02 1.165803108808290134e-02 5.505181347150258503e-02 1.075129533678756549e-01 2.351036269430051562e-01 3.212435233160621517e-01
1.010362694300518116e-01 4.274611398963729797e-02 2.590673575129533515e-02 1.165803108808290134e-02 5.505181347150258503e-02 1.075129533678756549e-01 2.351036269430051562e-01 3.212435233160621517e-01 4.158031088082901339e-01
4.274611398963729797e-02 2.590673575129533515e-02 1.165803108808290134e-02 5.505181347150258503e-02 1.075129533678756549e-01 2.351036269430051562e-01 3.212435233160621517e-01 4.158031088082901339e-01 4.339378238341968785e-01
2.590673575129533515e-02 1.165803108808290134e-02 5.505181347150258503e-02 1.075129533678756549e-01 2.351036269430051562e-01 3.212435233160621517e-01 4.158031088082901339e-01 4.339378238341968785e-01 4.591968911917098661e-01
1.165803108808290134e-02 5.505181347150258503e-02 1.075129533678756549e-01 2.351036269430051562e-01 3.212435233160621517e-01 4.158031088082901339e-01 4.339378238341968785e-01 4.591968911917098661e-01 3.095854922279792643e-01
5.505181347150258503e-02 1.075129533678756549e-01 2.351036269430051562e-01 3.212435233160621517e-01 4.158031088082901339e-01 4.339378238341968785e-01 4.591968911917098661e-01 3.095854922279792643e-01 1.781088082901554348e-01
1.075129533678756549e-01 2.351036269430051562e-01 3.212435233160621517e-01 4.158031088082901339e-01 4.339378238341968785e-01 4.591968911917098661e-01 3.095854922279792643e-01 1.781088082901554348e-01 5.505181347150258503e-02
2.351036269430051562e-01 3.212435233160621517e-01 4.158031088082901339e-01 4.339378238341968785e-01 4.591968911917098661e-01 3.095854922279792643e-01 1.781088082901554348e-01 5.505181347150258503e-02 8.549222797927459594e-02
3.212435233160621517e-01 4.158031088082901339e-01 4.339378238341968785e-01 4.591968911917098661e-01 3.095854922279792643e-01 1.781088082901554348e-01 5.505181347150258503e-02 8.549222797927459594e-02 3.685233160621761428e-01
4.158031088082901339e-01 4.339378238341968785e-01 4.591968911917098661e-01 3.095854922279792643e-01 1.781088082901554348e-01 5.505181347150258503e-02 8.549222797927459594e-02 3.685233160621761428e-01 7.869170984455957640e-01
